,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,gdp_per_capita
424,Africa,1900,0,138755559.0,0.0,0.0,0.0,2330.0,-3188.0,-57769.0,32486.0,-956.0,-2858.0,234.0,0.0,0.0,17.0,0.0,0.0,2330.0,17.0,0.0,0.0,0.0,0.0,31943.0,411210.0,31943.0,0.0,0.0,14990930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,2302.0,296163.0,2137.0,103370.0,745.0,24216.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,502.0,124.0,0.0,71.0,196.0,72.0,0.0,0.0,8859.0,0.0,0.0,0.0,0.0,6573.0,0.0,0.0,4398.0,2.0,4.0,6.0,0.0,319378.0,34964.0,0.0,0.0,0.0
425,Africa,1901,0,139195205.0,0.0,0.0,0.0,3909.0,1579.0,67767.0,35298.0,2813.0,8659.0,254.0,0.0,0.0,28.0,0.0,0.0,3909.0,28.0,0.0,0.0,0.0,0.0,35852.0,446509.0,35852.0,0.0,0.0,15272842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,2214.0,281912.0,2028.0,104470.0,751.0,24507.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,538.0,202.0,0.0,76.0,206.0,78.0,0.0,0.0,8790.0,0.0,0.0,0.0,0.0,6219.0,0.0,0.0,4365.0,2.0,4.0,6.0,0.0,308228.0,37271.0,0.0,0.0,0.0
426,Africa,1902,0,139666271.0,0.0,0.0,0.0,5826.0,1916.0,49016.0,38104.0,2805.0,7947.0,273.0,0.0,0.0,42.0,0.0,0.0,5826.0,42.0,0.0,0.0,0.0,0.0,41678.0,484613.0,41678.0,0.0,0.0,15565501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,2293.0,292659.0,2098.0,105543.0,756.0,24794.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,569.0,294.0,0.0,85.0,217.0,87.0,0.0,0.0,8726.0,0.0,0.0,0.0,0.0,6325.0,0.0,0.0,4335.0,2.0,4.0,6.0,0.0,320250.0,39893.0,0.0,0.0,0.0
427,Africa,1903,0,140170120.0,0.0,0.0,0.0,7896.0,2070.0,35535.0,42552.0,4448.0,11673.0,304.0,0.0,0.0,56.0,0.0,0.0,7896.0,56.0,0.0,0.0,0.0,0.0,49574.0,527164.0,49574.0,0.0,0.0,15853390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,2298.0,287889.0,2056.0,106540.0,760.0,25086.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,620.0,365.0,0.0,96.0,229.0,99.0,0.0,0.0,8664.0,0.0,0.0,0.0,0.0,6263.0,0.0,0.0,4305.0,2.0,4.0,6.0,0.0,322133.0,42600.0,0.0,0.0,0.0
428,Africa,1904,0,140688001.0,0.0,0.0,0.0,8911.0,1015.0,12854.0,44134.0,1582.0,3717.0,314.0,0.0,0.0,63.0,0.0,0.0,8911.0,63.0,0.0,0.0,0.0,0.0,58485.0,571298.0,58485.0,0.0,0.0,16157517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,2436.0,304128.0,2164.0,107483.0,764.0,25386.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,634.0,410.0,0.0,109.0,241.0,112.0,0.0,0.0,8610.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,4282.0,2.0,4.0,6.0,0.0,342755.0,44200.0,0.0,0.0,0.0
429,Africa,1905,0,141220048.0,0.0,0.0,0.0,10263.0,1352.0,15173.0,45969.0,1835.0,4158.0,326.0,0.0,0.0,73.0,0.0,0.0,10263.0,73.0,0.0,0.0,0.0,0.0,68748.0,617267.0,68748.0,0.0,0.0,16462830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,2476.0,305312.0,2165.0,108433.0,768.0,25703.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,633.0,442.0,0.0,122.0,253.0,126.0,0.0,0.0,8553.0,0.0,0.0,0.0,0.0,6325.0,0.0,0.0,4257.0,2.0,4.0,6.0,0.0,349639.0,46145.0,0.0,0.0,0.0
430,Africa,1906,0,141766391.0,0.0,0.0,0.0,11717.0,1455.0,14174.0,47736.0,1767.0,3844.0,337.0,0.0,0.0,83.0,0.0,0.0,11717.0,83.0,0.0,0.0,0.0,0.0,80465.0,665003.0,80465.0,0.0,0.0,16762312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,2504.0,299483.0,2115.0,109572.0,773.0,26041.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,647.0,483.0,0.0,137.0,264.0,141.0,0.0,0.0,8495.0,0.0,0.0,0.0,0.0,6191.0,0.0,0.0,4233.0,2.0,4.0,7.0,0.0,355051.0,48382.0,0.0,0.0,0.0
431,Africa,1907,0,142327180.0,0.0,0.0,0.0,12930.0,1213.0,10350.0,49350.0,1614.0,3381.0,347.0,0.0,0.0,91.0,0.0,0.0,12930.0,91.0,0.0,0.0,0.0,0.0,93395.0,714353.0,93395.0,0.0,0.0,17057318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,2493.0,295005.0,2075.0,110624.0,777.0,26407.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,645.0,469.0,0.0,152.0,276.0,156.0,0.0,0.0,8441.0,0.0,0.0,0.0,0.0,6213.0,0.0,0.0,4206.0,2.0,4.0,7.0,0.0,354829.0,50288.0,0.0,0.0,0.0
432,Africa,1908,0,142902543.0,0.0,0.0,0.0,13403.0,473.0,3655.0,50087.0,737.0,1493.0,351.0,0.0,0.0,94.0,0.0,0.0,13403.0,94.0,0.0,0.0,0.0,0.0,106798.0,764440.0,106798.0,0.0,0.0,17365230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2617.0,307912.0,2157.0,111622.0,781.0,26808.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,657.0,509.0,0.0,166.0,287.0,171.0,0.0,0.0,8393.0,0.0,0.0,0.0,0.0,6363.0,0.0,0.0,4186.0,2.0,4.0,7.0,0.0,373910.0,51397.0,0.0,0.0,0.0
433,Africa,1909,0,143483346.0,0.0,0.0,0.0,15385.0,1982.0,14789.0,52319.0,2232.0,4456.0,365.0,0.0,0.0,107.0,0.0,0.0,15385.0,107.0,0.0,0.0,0.0,0.0,122183.0,816758.0,122183.0,0.0,0.0,17679000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,2707.0,313771.0,2190.0,112756.0,786.0,27249.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,667.0,561.0,0.0,182.0,297.0,187.0,0.0,0.0,8345.0,0.0,0.0,0.0,0.0,6344.0,0.0,0.0,4169.0,2.0,5.0,7.0,0.0,388415.0,54145.0,0.0,0.0,0.0
434,Africa,1910,0,144068383.0,0.0,0.0,0.0,17411.0,2026.0,13170.0,54031.0,1712.0,3273.0,376.0,0.0,0.0,121.0,0.0,0.0,17411.0,121.0,0.0,0.0,0.0,0.0,139595.0,870789.0,139595.0,0.0,0.0,18013111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,2813.0,334113.0,2322.0,113866.0,790.0,27737.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,694.0,606.0,0.0,198.0,308.0,205.0,0.0,0.0,8316.0,0.0,0.0,0.0,0.0,7039.0,0.0,0.0,4157.0,2.0,5.0,7.0,0.0,405320.0,56907.0,0.0,0.0,0.0
435,Africa,1911,0,144655670.0,0.0,0.0,0.0,16865.0,-546.0,-3136.0,54856.0,825.0,1526.0,380.0,0.0,0.0,117.0,0.0,0.0,16854.0,117.0,0.0,0.0,0.0,0.0,156460.0,925645.0,156449.0,0.0,0.0,18379707.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,2997.0,366592.0,2537.0,115604.0,799.0,28427.0,197.0,11.0,0.0,0.0,0.0,0.0,0.0,546.0,693.0,579.0,0.0,213.0,319.0,220.0,0.0,0.0,8300.0,1.0,0.0,0.0,0.0,7595.0,7.0,0.0,4153.0,2.0,5.0,7.0,1.0,433594.0,57160.0,0.0,0.0,0.0
436,Africa,1912,0,145245400.0,0.0,0.0,0.0,17954.0,1088.0,6452.0,56038.0,1183.0,2156.0,386.0,0.0,0.0,124.0,0.0,0.0,17869.0,123.0,0.0,0.0,0.0,0.0,174414.0,981684.0,174318.0,0.0,0.0,18743605.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,2987.0,363899.0,2508.0,117499.0,809.0,29433.0,203.0,84.0,1.0,0.0,0.0,0.0,0.0,553.0,706.0,584.0,0.0,227.0,329.0,235.0,0.0,0.0,8289.0,4.0,0.0,0.0,0.0,7765.0,54.0,0.0,4149.0,2.0,5.0,8.0,1.0,433909.0,59201.0,0.0,0.0,0.0
437,Africa,1913,0,145835662.0,0.0,0.0,0.0,19606.0,1652.0,9204.0,57782.0,1744.0,3112.0,397.0,1484.0,0.0,135.0,504.0,0.0,19566.0,134.0,0.0,0.0,0.0,0.0,194020.0,1039466.0,193884.0,0.0,0.0,19102666.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2995.0,359062.0,2465.0,119437.0,819.0,30700.0,211.0,40.0,0.0,0.0,0.0,0.0,0.0,558.0,719.0,592.0,0.0,242.0,339.0,251.0,0.0,0.0,8283.0,6.0,0.0,0.0,0.0,7953.0,22.0,0.0,4143.0,2.0,5.0,8.0,1.0,436706.0,61848.0,0.0,0.0,0.0
438,Africa,1914,0,146434524.0,0.0,0.0,0.0,19551.0,-55.0,-280.0,57620.0,-162.0,-280.0,394.0,0.0,0.0,134.0,0.0,0.0,19243.0,132.0,0.0,0.0,0.0,0.0,213571.0,1097086.0,213128.0,0.0,0.0,19481197.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,3133.0,378529.0,2588.0,121048.0,827.0,32171.0,220.0,308.0,2.0,0.0,0.0,0.0,0.0,613.0,740.0,648.0,0.0,256.0,349.0,265.0,0.0,0.0,8282.0,17.0,0.0,0.0,0.0,8235.0,165.0,0.0,4148.0,2.0,5.0,8.0,1.0,458726.0,62459.0,0.0,0.0,0.0
439,Africa,1915,0,147042086.0,0.0,0.0,0.0,19606.0,55.0,281.0,83637.0,26017.0,45153.0,569.0,0.0,0.0,133.0,0.0,0.0,19514.0,133.0,0.0,0.0,0.0,0.0,233177.0,1180723.0,232642.0,0.0,0.0,19901207.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,3433.0,420010.0,2860.0,122662.0,834.0,33791.0,230.0,92.0,1.0,0.0,0.0,0.0,0.0,624.0,1085.0,671.0,0.0,269.0,367.0,279.0,0.0,0.0,8299.0,19.0,0.0,0.0,0.0,9188.0,46.0,0.0,4165.0,2.0,5.0,8.0,1.0,504776.0,63183.0,0.0,0.0,0.0
440,Africa,1916,0,147658424.0,0.0,0.0,0.0,23255.0,3649.0,18613.0,93627.0,9990.0,11945.0,635.0,0.0,0.0,158.0,0.0,0.0,23072.0,156.0,0.0,0.0,0.0,0.0,256432.0,1274350.0,255714.0,0.0,0.0,20295725.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,3350.0,394519.0,2675.0,124649.0,844.0,35504.0,240.0,183.0,1.0,0.0,0.0,0.0,0.0,686.0,1183.0,736.0,0.0,285.0,387.0,296.0,0.0,0.0,8307.0,24.0,0.0,0.0,0.0,8723.0,85.0,0.0,4176.0,2.0,5.0,8.0,1.0,494698.0,67873.0,0.0,0.0,0.0
441,Africa,1917,0,148283643.0,0.0,0.0,0.0,25344.0,2088.0,8981.0,95921.0,2294.0,2450.0,648.0,0.0,0.0,171.0,0.0,0.0,24919.0,168.0,0.0,0.0,0.0,0.0,281776.0,1370270.0,280633.0,0.0,0.0,20698557.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3442.0,402832.0,2720.0,126539.0,853.0,37254.0,251.0,425.0,3.0,0.0,0.0,0.0,0.0,714.0,1185.0,763.0,0.0,301.0,406.0,313.0,0.0,0.0,8317.0,36.0,0.0,0.0,0.0,8862.0,178.0,0.0,4189.0,2.0,6.0,9.0,1.0,510418.0,70904.0,0.0,0.0,0.0
442,Africa,1918,0,148892208.0,0.0,0.0,0.0,24725.0,-619.0,-2443.0,95372.0,-548.0,-572.0,641.0,0.0,0.0,166.0,0.0,0.0,23856.0,160.0,0.0,0.0,0.0,0.0,306501.0,1465643.0,304489.0,0.0,0.0,21084047.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3360.0,385492.0,2592.0,128357.0,862.0,38984.0,262.0,868.0,6.0,0.0,0.0,0.0,0.0,706.0,1185.0,742.0,0.0,316.0,424.0,328.0,0.0,0.0,8320.0,58.0,0.0,0.0,0.0,8475.0,354.0,0.0,4201.0,3.0,6.0,9.0,1.0,500274.0,71157.0,0.0,0.0,0.0
443,Africa,1919,0,149751440.0,0.0,0.0,0.0,25443.0,718.0,2905.0,93950.0,-1422.0,-1491.0,628.0,0.0,0.0,170.0,0.0,0.0,24751.0,165.0,0.0,0.0,0.0,0.0,331944.0,1559593.0,329240.0,0.0,0.0,21473049.0,2703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,3417.0,389000.0,2601.0,129925.0,868.0,40640.0,271.0,692.0,5.0,0.0,0.0,0.0,0.0,839.0,1250.0,910.0,0.0,332.0,441.0,344.0,0.0,0.0,8326.0,72.0,0.0,0.0,0.0,8681.0,253.0,0.0,4222.0,3.0,6.0,9.0,1.0,511637.0,72498.0,0.0,0.0,0.0
444,Africa,1920,0,150865200.0,0.0,0.0,0.0,28052.0,2609.0,10253.0,134688.0,40738.0,43361.0,894.0,0.0,0.0,186.0,0.0,0.0,27594.0,183.0,0.0,0.0,0.0,0.0,359995.0,1694281.0,356834.0,0.0,0.0,21898564.0,3161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,3559.0,425516.0,2824.0,131620.0,872.0,42165.0,279.0,458.0,3.0,0.0,0.0,0.0,0.0,793.0,1654.0,881.0,0.0,348.0,469.0,361.0,0.0,0.0,8342.0,77.0,0.0,0.0,0.0,9243.0,127.0,0.0,4241.0,3.0,6.0,9.0,1.0,536909.0,75859.0,0.0,0.0,0.0
445,Africa,1921,0,152239781.0,0.0,0.0,0.0,27986.0,-66.0,-235.0,157493.0,22805.0,16932.0,1036.0,0.0,0.0,184.0,0.0,0.0,27425.0,180.0,0.0,0.0,0.0,0.0,387981.0,1851774.0,384259.0,0.0,0.0,22366572.0,3722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,3746.0,468009.0,3078.0,133342.0,876.0,43726.0,287.0,561.0,4.0,0.0,0.0,0.0,0.0,901.0,1982.0,1026.0,0.0,364.0,501.0,379.0,0.0,0.0,8366.0,83.0,0.0,0.0,0.0,9672.0,141.0,0.0,4271.0,3.0,6.0,10.0,1.0,570263.0,76404.0,0.0,0.0,0.0
446,Africa,1922,0,153876862.0,0.0,0.0,0.0,23970.0,-4016.0,-14349.0,158691.0,1197.0,760.0,1033.0,0.0,0.0,156.0,0.0,0.0,23435.0,152.0,0.0,0.0,0.0,0.0,411951.0,2010465.0,407694.0,0.0,0.0,22870768.0,4256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,3893.0,504194.0,3281.0,134913.0,877.0,45472.0,296.0,534.0,3.0,0.0,0.0,0.0,0.0,737.0,1970.0,845.0,0.0,375.0,533.0,391.0,0.0,0.0,8404.0,86.0,0.0,0.0,0.0,10498.0,122.0,0.0,4302.0,3.0,6.0,10.0,1.0,598973.0,72848.0,0.0,0.0,0.0
447,Africa,1923,0,155780482.0,0.0,0.0,0.0,29045.0,5075.0,21171.0,164990.0,6299.0,3970.0,1060.0,0.0,0.0,187.0,0.0,0.0,28572.0,184.0,0.0,0.0,0.0,0.0,440995.0,2175455.0,436266.0,0.0,0.0,23386914.0,4729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,3961.0,516148.0,3317.0,137173.0,881.0,47325.0,304.0,473.0,3.0,0.0,0.0,0.0,0.0,787.0,1919.0,907.0,0.0,388.0,563.0,406.0,0.0,0.0,8441.0,87.0,0.0,0.0,0.0,10517.0,97.0,0.0,4330.0,3.0,7.0,10.0,1.0,617036.0,79071.0,0.0,0.0,0.0
448,Africa,1924,0,157712366.0,0.0,0.0,0.0,30631.0,1587.0,5462.0,168880.0,3890.0,2358.0,1072.0,0.0,0.0,194.0,0.0,0.0,30126.0,191.0,0.0,0.0,0.0,0.0,471626.0,2344335.0,466392.0,0.0,0.0,23916086.0,5234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,4006.0,529170.0,3359.0,139214.0,883.0,49205.0,312.0,505.0,3.0,0.0,0.0,0.0,0.0,827.0,1958.0,955.0,0.0,402.0,594.0,422.0,0.0,0.0,8482.0,89.0,0.0,0.0,0.0,10753.0,104.0,0.0,4360.0,3.0,7.0,11.0,1.0,631862.0,81587.0,0.0,0.0,0.0
449,Africa,1925,0,159672951.0,0.0,0.0,0.0,32185.0,1554.0,5072.0,184956.0,16076.0,9519.0,1160.0,0.0,0.0,202.0,0.0,0.0,31624.0,198.0,0.0,0.0,0.0,0.0,503811.0,2529291.0,498016.0,0.0,0.0,24474883.0,5795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,4177.0,558797.0,3504.0,141170.0,884.0,51031.0,320.0,561.0,4.0,0.0,0.0,0.0,0.0,860.0,2136.0,1003.0,0.0,416.0,627.0,438.0,0.0,0.0,8531.0,90.0,0.0,0.0,0.0,11361.0,111.0,0.0,4395.0,3.0,7.0,11.0,1.0,666895.0,83986.0,0.0,0.0,0.0
450,Africa,1926,0,161662674.0,0.0,0.0,0.0,34438.0,2253.0,7001.0,178158.0,-6798.0,-3675.0,1103.0,0.0,0.0,213.0,0.0,0.0,33903.0,210.0,0.0,0.0,0.0,0.0,538249.0,2707448.0,531919.0,0.0,0.0,25018441.0,6330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,4081.0,543560.0,3366.0,143228.0,886.0,52723.0,326.0,535.0,3.0,0.0,0.0,0.0,0.0,936.0,2070.0,1099.0,0.0,432.0,657.0,456.0,0.0,0.0,8573.0,92.0,0.0,0.0,0.0,11025.0,106.0,0.0,4428.0,3.0,7.0,11.0,1.0,659814.0,87188.0,0.0,0.0,0.0
451,Africa,1927,0,163681990.0,0.0,0.0,0.0,33841.0,-597.0,-1734.0,221961.0,43803.0,24587.0,1358.0,0.0,0.0,207.0,0.0,0.0,33269.0,203.0,0.0,0.0,0.0,0.0,572090.0,2929409.0,565189.0,0.0,0.0,25577641.0,6901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,4142.0,559200.0,3420.0,145560.0,889.0,54202.0,331.0,572.0,3.0,0.0,0.0,0.0,0.0,843.0,2472.0,989.0,0.0,444.0,696.0,471.0,0.0,0.0,8618.0,92.0,0.0,0.0,0.0,11261.0,103.0,0.0,4461.0,3.0,8.0,12.0,1.0,677974.0,87815.0,0.0,0.0,0.0
452,Africa,1928,0,165731367.0,0.0,127.0,1.0,34770.0,930.0,2747.0,226347.0,4386.0,1976.0,1367.0,0.0,0.0,210.0,0.0,0.0,33815.0,204.0,0.0,0.0,0.0,127.0,606860.0,3155756.0,599004.0,0.0,0.0,26124955.0,7729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,4042.0,547314.0,3306.0,147490.0,890.0,55388.0,334.0,828.0,5.0,0.0,0.0,0.0,358.0,870.0,2533.0,1022.0,154.0,457.0,734.0,485.0,0.0,0.0,8659.0,96.0,0.0,0.0,0.0,11079.0,146.0,0.0,4491.0,3.0,8.0,12.0,1.0,669941.0,89569.0,0.0,0.0,0.0
453,Africa,1929,0,167813287.0,0.0,366.0,2.0,35802.0,1031.0,2966.0,238038.0,11691.0,5165.0,1420.0,0.0,0.0,214.0,0.0,0.0,34590.0,206.0,0.0,0.0,0.0,493.0,642662.0,3393794.0,633594.0,0.0,0.0,26688861.0,8575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,4119.0,563907.0,3364.0,149446.0,891.0,56201.0,335.0,846.0,5.0,0.0,0.0,0.0,992.0,835.0,2592.0,982.0,412.0,469.0,773.0,499.0,0.0,0.0,8704.0,99.0,0.0,0.0,0.0,11522.0,136.0,0.0,4520.0,3.0,8.0,12.0,1.0,691266.0,91453.0,0.0,0.0,0.0
454,Africa,1930,0,169928217.0,0.0,261.0,2.0,33696.0,-2106.0,-5882.0,270511.0,32473.0,13642.0,1594.0,0.0,0.0,199.0,0.0,0.0,32555.0,192.0,0.0,0.0,0.0,754.0,676357.0,3664305.0,666148.0,0.0,0.0,27374598.0,9455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,4488.0,685737.0,4040.0,150970.0,888.0,56561.0,333.0,880.0,5.0,0.0,0.0,0.0,734.0,851.0,3013.0,1012.0,486.0,480.0,818.0,512.0,0.0,0.0,8784.0,102.0,0.0,0.0,0.0,13659.0,147.0,0.0,4563.0,3.0,8.0,13.0,1.0,762639.0,89770.0,0.0,0.0,0.0
455,Africa,1931,0,172076932.0,0.0,266.0,2.0,29464.0,-4232.0,-12559.0,297169.0,26658.0,9855.0,1729.0,0.0,0.0,171.0,0.0,0.0,28307.0,165.0,0.0,0.0,0.0,1020.0,705821.0,3961474.0,694455.0,0.0,0.0,28150438.0,10345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,4748.0,775839.0,4514.0,152562.0,887.0,56492.0,328.0,890.0,5.0,0.0,0.0,0.0,861.0,832.0,3406.0,999.0,548.0,488.0,867.0,522.0,0.0,0.0,8885.0,105.0,0.0,0.0,0.0,14964.0,153.0,0.0,4615.0,4.0,8.0,13.0,1.0,817065.0,85848.0,0.0,0.0,0.0
456,Africa,1932,0,174259628.0,0.0,432.0,2.0,26623.0,-2841.0,-9642.0,308574.0,11405.0,3838.0,1773.0,0.0,0.0,153.0,0.0,0.0,25355.0,146.0,0.0,0.0,0.0,1453.0,732444.0,4270048.0,719810.0,0.0,0.0,28974896.0,11181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,4850.0,824458.0,4737.0,154367.0,886.0,56124.0,322.0,835.0,5.0,0.0,0.0,0.0,1751.0,834.0,3662.0,1005.0,689.0,496.0,918.0,531.0,0.0,0.0,8997.0,108.0,0.0,0.0,0.0,15754.0,150.0,0.0,4672.0,4.0,9.0,13.0,1.0,845103.0,83587.0,0.0,0.0,0.0
457,Africa,1933,0,176476818.0,0.0,464.0,3.0,28491.0,1868.0,7018.0,407189.0,98614.0,31958.0,2310.0,0.0,0.0,162.0,0.0,0.0,27290.0,155.0,0.0,0.0,0.0,1917.0,760935.0,4677237.0,747100.0,0.0,0.0,29839803.0,11917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,4948.0,864905.0,4907.0,156631.0,888.0,55538.0,315.0,736.0,4.0,0.0,0.0,0.0,1948.0,847.0,4702.0,1034.0,817.0,504.0,987.0,541.0,0.0,0.0,9115.0,108.0,0.0,0.0,0.0,16327.0,121.0,0.0,4730.0,4.0,9.0,14.0,1.0,873234.0,86543.0,0.0,0.0,0.0
458,Africa,1934,0,178726971.0,0.0,534.0,3.0,32539.0,4048.0,14208.0,398688.0,-8500.0,-2088.0,2233.0,0.0,0.0,182.0,0.0,0.0,31324.0,175.0,0.0,0.0,0.0,2452.0,793474.0,5075925.0,778424.0,0.0,0.0,30691357.0,12599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,4821.0,851555.0,4770.0,159039.0,890.0,54813.0,307.0,682.0,4.0,0.0,0.0,0.0,1874.0,890.0,4433.0,1087.0,931.0,513.0,1051.0,552.0,0.0,0.0,9225.0,108.0,0.0,0.0,0.0,15953.0,106.0,0.0,4779.0,4.0,9.0,14.0,1.0,861629.0,91861.0,0.0,0.0,0.0
459,Africa,1935,0,181010603.0,0.0,610.0,3.0,35910.0,3370.0,10358.0,418866.0,20178.0,5061.0,2317.0,0.0,0.0,199.0,0.0,0.0,34743.0,192.0,0.0,0.0,0.0,3061.0,829384.0,5494791.0,813167.0,0.0,0.0,31575047.0,13156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,4908.0,883690.0,4888.0,161419.0,892.0,54029.0,298.0,557.0,3.0,0.0,0.0,0.0,1902.0,936.0,4604.0,1159.0,1037.0,523.0,1117.0,565.0,0.0,0.0,9343.0,107.0,0.0,0.0,0.0,16796.0,80.0,0.0,4829.0,4.0,10.0,15.0,1.0,888379.0,96503.0,0.0,0.0,0.0
460,Africa,1936,0,183328236.0,0.0,691.0,4.0,39016.0,3106.0,8651.0,352526.0,-66340.0,-15838.0,1925.0,0.0,0.0,213.0,0.0,0.0,37765.0,206.0,0.0,0.0,0.0,3752.0,868400.0,5847316.0,850932.0,0.0,0.0,32465537.0,13716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,4944.0,890490.0,4863.0,165275.0,902.0,53265.0,291.0,561.0,3.0,0.0,0.0,0.0,1783.0,927.0,3707.0,1149.0,1123.0,534.0,1166.0,578.0,0.0,0.0,9458.0,105.0,0.0,0.0,0.0,16800.0,74.0,0.0,4875.0,4.0,10.0,15.0,1.0,906409.0,100881.0,0.0,0.0,0.0
461,Africa,1937,0,185680386.0,0.0,727.0,4.0,41844.0,2828.0,7249.0,357790.0,5264.0,1493.0,1929.0,0.0,0.0,226.0,0.0,0.0,40582.0,219.0,0.0,0.0,0.0,4479.0,910244.0,6205106.0,891514.0,0.0,0.0,33356109.0,14251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,4895.0,890572.0,4802.0,169449.0,913.0,52601.0,283.0,535.0,3.0,0.0,0.0,0.0,1782.0,931.0,3627.0,1171.0,1195.0,544.0,1214.0,591.0,0.0,0.0,9568.0,102.0,0.0,0.0,0.0,16589.0,63.0,0.0,4918.0,4.0,10.0,15.0,1.0,908966.0,105260.0,0.0,0.0,0.0
